cgil_primary_qty_left,cgis_created_on,cgis_id,cdoc_reference,cgil_item_name1,cgil_primary_qty,cdct_name,cgis_document_id,cgis_movement_type,cgis_organization_id,cgil_item_code1,cdoc_pi_status,cdcs_name,cdoc_number,cgil_primary_qty_post,cdoc_notes,cwhs_code,cgis_created_by,cgil_batch_number,cdoc_pi_date,codv_planning_date_pl,metadata_fecha_consulta
0,2025-09-05T07:45:47.344139,81328,514584,MDF TABLEMAC LIGHT 183X244X09,65.0,Salida por entrega,514931,261,98,10008524,01,Cerrado,514931,65.0,,1145,jtorres,,2025-09-05T07:50:29.594241,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:21:59.965862,81321,514526,MELAMINICO  SUPERCOR  PB    BLANCO NEVADO    LISO  215X244X15+1,8.0,Salida por entrega,514920,261,98,10010749+1,01,Cerrado,514920,8.0,,1290,pgaitan,,2025-09-05T07:25:15.106867,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:21:38.201203,81320,514457,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15+4,12.0,Salida por entrega,514919,261,98,10010556+4,01,Cerrado,514919,12.0,,1290,pgaitan,,2025-09-05T07:25:29.955293,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:20:54.270858,81319,514517,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15+7,49.0,Salida por entrega,514918,261,98,10010425+7,01,Cerrado,514918,49.0,,1290,pgaitan,,2025-09-05T07:25:19.884157,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:17:12.512161,81310,512244,BISAGRA 3D SLOW MOTION CLIP ON  35MM PARCHE C/T 4H+10,206.0,Salida por entrega,514909,261,98,10009716+10,01,Cerrado,514909,206.0,,1290,pgaitan,,2025-09-05T07:20:41.488387,2025-09-06T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81301,513742,FONDO MELAMINICO (TIPO WENGUE) 183x244x03 mm,3.0,Salida por entrega,514900,261,98,10026934,01,Cerrado,514900,3.0,,1145,cmartinez,,2025-09-05T07:21:02.403256,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81318,514565,MDF QD 1.83X2.44X2.5 mm+5,23.0,Salida por entrega,514917,261,98,10008525+5,01,Cerrado,514917,23.0,,1145,cmartinez,,2025-09-05T07:20:58.922006,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81317,514535,MELAMINICO  SUPERCOR  PB  RH  AMARETTO TEX RUSTICK  183X244X15+5,17.0,Salida por entrega,514916,261,98,10010452+5,01,Cerrado,514916,17.0,,1145,cmartinez,,2025-09-05T07:20:32.632281,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81316,514504,MELAMINICO  SUPERCOR  PB  RH  CHANTILLI    TEX MADERA  183X244X15,3.0,Salida por entrega,514915,261,98,10010666,01,Cerrado,514915,3.0,,1145,cmartinez,,2025-09-05T07:20:45.68814,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81315,514501,MDF TABLEMAC LIGHT 183X244X09,5.0,Salida por entrega,514914,261,98,10008524,01,Cerrado,514914,5.0,,1145,cmartinez,,2025-09-05T07:20:57.347513,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81314,514421,CINTA DE PAPEL 5CM X 150 ML+1,222.0,Salida por entrega,514913,261,98,10019648+1,01,Cerrado,514913,222.0,,1145,cmartinez,,2025-09-05T07:20:50.277809,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81313,514415,MDF TABLEMAC LIGHT 183X244X09,3.0,Salida por entrega,514912,261,98,10008524,01,Cerrado,514912,3.0,,1145,cmartinez,,2025-09-05T07:20:52.301155,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81312,514411,LAMINA YESO CARTON ESTANDAR 4''X8''X1/2'',100.0,Salida por entrega,514911,261,98,10002359,01,Cerrado,514911,100.0,,1145,cmartinez,,2025-09-05T07:20:26.371484,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81311,514408,CANTO PVC INTRAPLAS GRAFFO 19X0.45MM 240mxRollo+2,7.0,Salida por entrega,514910,261,98,10026776+2,01,Cerrado,514910,7.0,,1145,cmartinez,,2025-09-05T07:20:47.150214,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81309,514374,CANTO PVC INTRAPLAS ARENA 19X0.45MM 240mxRollo+3,157.0,Salida por entrega,514908,261,98,10003766+3,01,Cerrado,514908,157.0,,1145,cmartinez,,2025-09-05T07:20:20.658326,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81308,514354,DISPOSITIVO PUSH SPAR,12.0,Salida por entrega,514907,261,98,10022479,01,Cerrado,514907,12.0,,1145,cmartinez,,2025-09-05T07:20:41.213137,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81307,514253,CANTO PVC INTRAPLAS FLORMORADO 19X0.45 MM 240mxRollo+1,100.0,Salida por entrega,514906,261,98,10031492+1,01,Cerrado,514906,100.0,,1145,cmartinez,,2025-09-05T07:20:32.115386,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81306,514184,MELAMINICO  SUPERCOR  PB  RH  KOA   TEX RUSTICK  183X244X15,1.0,Salida por entrega,514905,261,98,10026642,01,Cerrado,514905,1.0,,1145,cmartinez,,2025-09-05T07:20:26.092001,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81305,514174,MDF TABLEMAC LIGHT 183X244X09,15.0,Salida por entrega,514904,261,98,10008524,01,Cerrado,514904,15.0,,1145,cmartinez,,2025-09-05T07:20:17.302141,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81304,514081,LAMINA ETERBOARD  122x244X 4MM 1316137+10,33.0,Salida por entrega,514903,261,98,10002353+10,01,Cerrado,514903,33.0,,1145,cmartinez,,2025-09-05T07:20:16.155946,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81303,514060,SIKASET-123 UNIVERSAL             /6X5KG,10.0,Salida por entrega,514902,261,98,10030792,01,Cerrado,514902,10.0,,1145,cmartinez,,2025-09-05T07:20:35.534362,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:16:36.952152,81302,513757,AFIX KIT EXPRESS ACT 300ML CAJA X 300ML    Ref:406828+59,1561.0,Salida por entrega,514901,261,98,10003953+59,02,Cerrado,514901,1561.0,,1145,cmartinez,+1,2025-09-05T07:25:17.268139,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81290,513269,LAMINA YESO CARTON ESTANDAR 4''X8''X1/2''+2,25.0,Salida por entrega,514889,261,98,10000556+2,01,Cerrado,514889,25.0,,1145,cmartinez,,2025-09-05T07:15:47.656578,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81300,514626,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,4.0,Salida por entrega,514899,261,98,10012519,01,Cerrado,514899,4.0,,1145,cmartinez,,2025-09-05T07:15:35.327214,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81299,514619,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,7.0,Salida por entrega,514898,261,98,10012519,01,Cerrado,514898,7.0,,1145,cmartinez,,2025-09-05T07:15:16.586797,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81298,514562,RIEL SPAR OCULTO EXT. TOTAL SLOW MOTION 35KG 40CM  RBM/40,10.0,Salida por entrega,514897,261,98,10021646,01,Cerrado,514897,10.0,,1145,cmartinez,,2025-09-05T07:15:13.805606,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81297,514559,SIKA MULTI-SEAL 15 (15 CM DE ANCHO) 10 MT  ALUMINIO,2.0,Salida por entrega,514896,261,98,10005363,01,Cerrado,514896,2.0,,1145,cmartinez,,2025-09-05T07:16:00.829693,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81296,514546,MELAMINICO UNICOR MDF RH AUSTRAL TEX FOREST 183X244X5.5  1C/ SIN BACKER,23.0,Salida por entrega,514895,261,98,10029331,01,Cerrado,514895,23.0,,1145,cmartinez,,2025-09-05T07:15:49.514426,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81295,514530,BUJE SOLDADO PRESION DE 1.1/2X1   REF 2900866+25,913.0,Salida por entrega,514894,261,98,10011384+25,02,Cerrado,514894,913.0,,1145,cmartinez,,2025-09-05T07:20:54.308157,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81294,514510,SIKA BOOM AMARILLO  300 CC.,18.0,Salida por entrega,514893,261,98,10013437,01,Cerrado,514893,18.0,,1145,cmartinez,,2025-09-05T07:15:54.064834,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81293,514498,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,2.0,Salida por entrega,514892,261,98,10012519,01,Cerrado,514892,2.0,,1145,cmartinez,,2025-09-05T07:15:44.833305,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81292,514185,LAMINA YESO CARTON ESTANDAR 4''X8''X1/2''+4,48.0,Salida por entrega,514891,261,98,10002359+4,01,Cerrado,514891,48.0,,1145,cmartinez,,2025-09-05T07:15:39.647255,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:12:34.378035,81291,513745,BISAGRA SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H+15,158.0,Salida por entrega,514890,261,98,10003947+15,01,Cerrado,514890,158.0,,1145,cmartinez,,2025-09-05T07:15:23.37811,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:06:23.416153,81289,513126,BISAGRA 3D SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H+1,8.708,Salida por entrega,514888,261,98,10005779+1,01,Cerrado,514888,8.708,,1290,pgaitan,,2025-09-05T07:10:23.888262,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:05:40.04717,81288,514440,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15+3,11.0,Salida por entrega,514887,261,98,10010200+3,01,Cerrado,514887,11.0,,1290,pgaitan,,2025-09-05T07:10:16.165913,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:05:04.568145,81287,514279,MDF IMPORTADO TABLEMAC   183X244X5.5+3,10.0,Salida por entrega,514886,261,98,10008526+3,01,Cerrado,514886,10.0,,1290,pgaitan,,2025-09-05T07:10:20.533557,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T07:04:33.359414,81286,514271,MDF QD 1.83X2.44X2.5 mm,50.0,Salida por entrega,514885,261,98,10033148,01,Cerrado,514885,50.0,,1290,pgaitan,,2025-09-05T07:05:13.111772,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:57:44.47121,81285,510527,CANTO PVC INTRAPLAS CAPUCCINO 19X0.45MM 240mxRollo,20.0,Salida por entrega,514880,261,98,10003798,01,Cerrado,514880,20.0,,1145,cmartinez,,2025-09-05T07:00:48.630917,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81284,514637,CEMENTO GRIS ALION BULTO X 50kg+4,16.0,Salida por entrega,514879,261,98,10011534+4,01,Cerrado,514879,16.0,,1145,cmartinez,,2025-09-05T07:00:23.249077,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81283,514630,ACROLATEX 50 3508 ANTES TEXACRYL CANECA 20 KG.+7,3416.0,Salida por entrega,514878,261,98,10007037+7,01,Cerrado,514878,3416.0,,1145,cmartinez,,2025-09-05T07:00:17.036165,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81282,514587,PERFIL ESQUINERO GRANDE PINTURA BLANCA  WINN  WINC0382 C3+1,480.0,Salida por entrega,514877,261,98,10028768+1,01,Cerrado,514877,480.0,,1145,cmartinez,,2025-09-05T07:00:45.630299,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81281,514574,CLAVO ESTRIA VERTICAL 1'' CA MEJIA X UNIDAD (U.E LIBRA X 350)+5,5064.0,Salida por entrega,514876,261,98,10020507+5,01,Cerrado,514876,5064.0,,1145,cmartinez,,2025-09-05T07:00:51.516231,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81280,514471,VINILICO BLANCO 2027155 CANECA 5 GALONES+1,11.0,Salida por entrega,514875,261,98,10007108+1,01,Cerrado,514875,11.0,,1145,cmartinez,,2025-09-05T07:00:38.526776,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81279,514468,SIKA 101 MORTERO PLUS GRIS X25 KLS S124464,20.0,Salida por entrega,514874,261,98,10005545,01,Cerrado,514874,20.0,,1145,cmartinez,,2025-09-05T07:00:55.837849,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81278,514461,CINTA DE PAPEL  DE 5CM X 75 ML+9,4057.0,Salida por entrega,514873,261,98,10002359+9,01,Cerrado,514873,4057.0,,1145,cmartinez,,2025-09-05T07:00:43.474514,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81277,514373,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 1/4 GALON+17,34.0,Salida por entrega,514872,261,98,10006194+17,02,Cerrado,514872,34.0,,1145,cmartinez,,2025-09-05T07:05:15.71051,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:54:14.357488,81276,514357,IQ ICO PINTA MÁS MAT BLANCO 18.9+4,41.0,Salida por entrega,514871,261,98,10007108+4,01,Cerrado,514871,41.0,,1145,cmartinez,,2025-09-05T07:00:54.024145,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-05T06:50:43.980642,81275,511536,CANTO PVC REHAU SODER 2026 (roble provenzal) 19X0.40MM (U.E 300 m) 300mxRollo,10.0,Salida por entrega,514870,261,98,10031927,01,Cerrado,514870,10.0,,1145,cmartinez,,2025-09-05T06:55:20.453367,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:53:04.008322,81274,514571,MELAMINICO VESTO MDP RH BLANCO 215X244X15,0.5,Salida por entrega,514672,261,98,10010332,01,Cerrado,514672,0.5,,1145,garenas,,2025-09-04T18:55:10.024845,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:40.228312,81273,512577,CEMENTO GRIS ALION BULTO X 50kg,200.0,Salida por entrega,514659,261,98,10021733,01,Cerrado,514659,200.0,,1145,garenas,,2025-09-04T18:35:21.496963,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:32.217147,81272,514590,CEMENTO GRIS ALION BULTO X 25kg+1,60.0,Salida por entrega,514658,261,98,10021733+1,02,Cerrado,514658,60.0,,1145,garenas,,2025-09-04T18:35:12.040158,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:32.217147,81271,514581,CEMENTO GRIS ALION BULTO X 25kg+1,90.0,Salida por entrega,514657,261,98,10021733+1,02,Cerrado,514657,90.0,,1145,garenas,,2025-09-04T18:35:13.905824,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:32.217147,81270,514094,CEMENTO GRIS ALION BULTO X 50kg,200.0,Salida por entrega,514656,261,98,10021733,01,Cerrado,514656,200.0,,1145,garenas,,2025-09-04T18:35:24.25918,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:20.474547,81269,514126,CEMENTO GRIS ALION BULTO X 25kg+1,60.0,Salida por entrega,514655,261,98,10021733+1,02,Cerrado,514655,60.0,,1145,garenas,,2025-09-04T18:35:25.108364,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T18:02:20.474547,81268,514088,CEMENTO GRIS ALION BULTO X 50kg,200.0,Salida por entrega,514654,261,98,10021733,01,Cerrado,514654,200.0,,1145,garenas,,2025-09-04T18:35:17.535868,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:22:46.964124,81267,512797,MELAMINICO SUPERCOR MDF RH CALA TEX RUSTICK 183X244X15,10.0,Salida por entrega,514606,261,98,10030464,,Cerrado,514606,10.0,,1290,lguerrero,,,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:21:58.050575,81266,512635,BISAGRA SLOW MOTION CLIP ON 35MM SEMIPARCHE C/T 4H+18,619.0,Salida por entrega,514604,261,98,10003949+18,,Cerrado,514604,619.0,,1290,lguerrero,,,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:21:30.482497,81265,507779,CUBIERTERO SLIM DE 7 ESPACIOS  COLOR GRIS 550X480X50MM,8.0,Salida por entrega,514603,261,98,10024141,,Cerrado,514603,8.0,,1290,lguerrero,,,2025-08-29T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:20:46.681561,81264,507206,AMORTIGUADOR POLIURETANO CRISTAL 8.5MMx2.2MMx (PAQUETE X24 UND)+9,822.0,Salida por entrega,514602,261,98,10003947+9,,Cerrado,514602,822.0,,1290,lguerrero,,,2025-09-02T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:19:56.48242,81263,507193,MDF TABLEMAC LIGHT 183X244X15 RH,52.0,Salida por entrega,514601,261,98,10008532,,Cerrado,514601,52.0,,1290,lguerrero,,,2025-08-28T00:00:00,2025-09-05 15:38:39
0,2025-09-04T17:18:58.283916,81262,514495,ARTEMELT 1227  X 25 KG,2.0,Salida por entrega,514599,261,98,10025253,01,Cerrado,514599,2.0,,1290,lguerrero,,2025-09-04T17:20:22.108892,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:48:58.89562,81261,514538,BISAGRA TORINO PARCHE 35MM-110° C/T 4800 4H,8.0,Salida por entrega,514549,261,98,10025237,01,Cerrado,514549,8.0,,1290,lguerrero,,2025-09-04T16:50:15.063006,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:40:54.791795,81260,,CURVA CONDUIT 90 DE 1/2' REF 2902709+1,2.0,Salida por merma,514544,702,98,10006892+1,,Cerrado,514544,2.0,Se realiza salida por ajuste de inventario ciclico ,1145,osantana,,,,2025-09-05 15:38:39
0,2025-09-04T16:32:01.258078,81259,,TANQUE ROTOPLAST BICAPA 1000 L C.T,1.0,Salida por regularizacion de inventario,514533,702,98,10025283,,Cerrado,514533,1.0,Se realiza salida por entrega #883071397,1145,osantana,,,,2025-09-05 15:38:39
0,2025-09-04T16:15:28.528311,81258,514304,MELAMINICO  SUPERCOR  PB    CEDRO    TEX MADERA  183X244X18,1.0,Salida por entrega,514455,261,98,10010507,01,Cerrado,514455,1.0,,1290,lguerrero,,2025-09-04T16:20:12.456189,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:14:48.319655,81257,514307,MELAMINICO SUPERCOR PB GRACIA  TEX RUSTICK 183X244X15,4.0,Salida por entrega,514454,261,98,10014081,01,Cerrado,514454,4.0,,1290,lguerrero,,2025-09-04T16:15:24.408158,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:14:26.128299,81256,514310,MELAMINICO  SUPERCOR  PB AUSTRAL TEX FOREST  183X244X15,8.0,Salida por entrega,514453,261,98,10029328,01,Cerrado,514453,8.0,,1290,lguerrero,,2025-09-04T16:15:26.774635,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:13:28.423735,81255,514313,MELAMINICO  SUPERCOR  PB    GLACIAL    TEX MADERA  183X244X15+2,7.5,Salida por entrega,514452,261,98,10010425+2,01,Cerrado,514452,7.5,,1290,lguerrero,,2025-09-04T16:15:38.103698,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:12:58.535191,81254,514317,MELAMINICO  SUPERCOR  PB AUSTRAL TEX FOREST  183X244X15+1,3.0,Salida por entrega,514451,261,98,10029328+1,01,Cerrado,514451,3.0,,1290,lguerrero,,2025-09-04T16:15:45.399422,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:12:37.53487,81253,514321,MELAMINICO  SUPERCOR  PB AUSTRAL TEX FOREST  183X244X15,4.0,Salida por entrega,514450,261,98,10029328,01,Cerrado,514450,4.0,,1290,lguerrero,,2025-09-04T16:15:29.12815,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:12:13.624161,81252,514324,MELAMINICO  SUPERCOR  PB    SODER    TEX FOREST  183X244X15,3.5,Salida por entrega,514449,261,98,10029389,01,Cerrado,514449,3.5,,1290,lguerrero,,2025-09-04T16:15:20.209888,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:11:22.759777,81251,514328,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15+1,5.0,Salida por entrega,514448,261,98,10010411+1,01,Cerrado,514448,5.0,,1290,lguerrero,,2025-09-04T16:15:58.422427,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:10:50.167455,81250,514332,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15+2,21.0,Salida por entrega,514447,261,98,10013406+2,01,Cerrado,514447,21.0,,1290,lguerrero,,2025-09-04T16:15:48.599516,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T16:05:58.627912,81249,514398,CANTO PVC INTRAPLAS MALI (Roble Provenzal-Soder) 19X0.45 MM 240mxRollo,687.0,Salida por entrega,514446,261,98,10019574,01,Cerrado,514446,687.0,,1145,losorio,,2025-09-04T16:06:53.464816,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:59:00.773652,81248,514298,CANTO PVC IMPORTADO CEDRO  FREZE 22X0.40 (300mxRollo),16.0,Salida por entrega,514402,261,98,10015894,01,Cerrado,514402,16.0,,1290,lguerrero,,2025-09-04T16:00:19.088221,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:58:27.193628,81247,514301,CANTO ABS REHAU RADIANT BLANCO BRILLANTE 6010 23X1MM (U.E 120M) 60MxRollo+10,1422.0,Salida por entrega,514401,261,98,10014043+10,01,Cerrado,514401,1422.0,,1290,lguerrero,,2025-09-04T16:00:28.462036,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:30:56.827137,81246,514250,CANTO PVC INTRAPLAS CEDRO 19X0.45MM 240mxRollo+15,937.0,Salida por entrega,514400,261,98,10003802+15,01,Cerrado,514400,937.0,,1290,lguerrero,,2025-09-04T15:35:20.254166,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:29:50.427867,81245,514192,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15+1,1.5,Salida por entrega,514395,261,98,10010556+1,01,Cerrado,514395,1.5,,1290,lguerrero,,2025-09-04T15:30:30.924167,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:29:25.561549,81244,514198,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,2.0,Salida por entrega,514394,261,98,10029387,01,Cerrado,514394,2.0,,1290,lguerrero,,2025-09-04T15:30:15.970524,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:28:56.299372,81243,514205,MELAMINICO VESTO MDP BLANCO 215X244X15,1.0,Salida por entrega,514393,261,98,10010331,01,Cerrado,514393,1.0,,1290,lguerrero,,2025-09-04T15:30:26.952177,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:28:33.452194,81242,514208,MELAMINICO SUPERCOR PB WENGUE TEX MADERA  183X244X15,1.0,Salida por entrega,514392,261,98,10010443,01,Cerrado,514392,1.0,,1290,lguerrero,,2025-09-04T15:30:22.784879,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:28:03.124276,81241,514211,MELAMINICO SUPERCOR PB OASIS TEX FOREST 183X244X15,0.5,Salida por entrega,514391,261,98,10030104,01,Cerrado,514391,0.5,,1290,lguerrero,,2025-09-04T15:30:33.937476,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:27:38.748867,81240,514214,MELAMINICO VESTO MDP RH CARAMEL MATE NATURAL  215X244X15,1.0,Salida por entrega,514390,261,98,10020454,01,Cerrado,514390,1.0,,1290,lguerrero,,2025-09-04T15:30:39.860151,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:25:39.931725,81239,514221,MELAMINICO SUPERCOR PB RH CINZA COBALTO TEX SOFT  183X244X15,1.0,Salida por entrega,514389,261,98,10027537,01,Cerrado,514389,1.0,,1290,lguerrero,,2025-09-04T15:30:44.964662,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:24:34.768649,81238,514224,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,41.0,Salida por entrega,514388,261,98,10029391,01,Cerrado,514388,41.0,,1290,lguerrero,,2025-09-04T15:25:31.299139,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:24:03.612204,81237,514228,MELAMINICO SUPERCOR PB GRAFFO TEX SOFT 183X244X15+1,5.0,Salida por entrega,514387,261,98,10027182+1,01,Cerrado,514387,5.0,,1290,lguerrero,,2025-09-04T15:25:39.404631,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:23:50.261975,81236,514369,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,1.0,Salida por entrega,514386,261,98,10033921,01,Cerrado,514386,1.0,,1145,losorio,,2025-09-04T15:24:12.460167,2025-09-04T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:22:54.019813,81235,514233,MELAMINICO  SUPERCOR  PB    BLANCO NEVADO    LISO  215X244X15+1,3.5,Salida por entrega,514385,261,98,10010749+1,01,Cerrado,514385,3.5,,1290,lguerrero,,2025-09-04T15:25:25.376152,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:22:29.514596,81234,514242,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,3.5,Salida por entrega,514384,261,98,10029391,01,Cerrado,514384,3.5,,1290,lguerrero,,2025-09-04T15:25:36.333601,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T15:21:50.126147,81233,514246,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15+1,4.0,Salida por entrega,514383,261,98,10010411+1,01,Cerrado,514383,4.0,,1290,lguerrero,,2025-09-04T15:25:42.412601,2025-09-05T00:00:00,2025-09-05 15:38:39
0,2025-09-04T14:43:42.290066,81232,513732,BISAGRA OMEGA 3 1/4'' PUERTAS DE PASO PLATEADA BO-90Z+14,1076.0,Salida por entrega,514364,261,98,10003938+14,01,Cerrado,514364,1076.0,,1290,lguerrero,,2025-09-04T14:45:20.358996,2025-09-05T00:00:00,2025-09-05 15:38:39
