civi_handling_unit,cstb_column,citm_name1,csts_name,civi_entry_date,civi_primary_qty_reserved,civi_primary_qty,civi_secondary_uom_code,csbt_name,civi_storagebin_code,citm_code2,citm_code1,civi_organization_id,civi_primary_qty_available,civi_secondary_qty,civi_stock_type_code,civi_id,cstt_name,cstb_line,cstb_level,civi_expiration_date,citm_packaging,civi_onset_date,civi_warehouse_code,civi_batch_number,civi_primary_uom_code,metadata_fecha_consulta
180235,14.0,TABLERO RAUVISIO RADIANT MDF GRIS METEORO BRILLANTE 1C 122X280X18,MADERAS ESTANTERIA,2025-01-12,0.0,2.0,,Large Shelf,F7M14A70,,10026170,98,2.0,,01,650638,Montacargas,7,70.0,,,,1290,,Lámina,2025-09-06 23:29:24
180189,2.0,MELAMINICO PRIMACOR MDP IGUAQUE LUNA 183X244X6 MM 1C,MADERAS ESTANTERIA,2025-01-12,0.0,1.0,,Large Shelf,F8M2A10,,10025030,98,1.0,,03,650640,Piso,8,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
165551,1.0,SOPORTE PARA MONITOR LCD PLANO KF1607SR,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1.0,,Large Shelf,F23M1A20IZQ,,10009650,98,1.0,,08,625910,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
180048,14.0,MELAMINICO UNICOR MDF CHALETT TEX RUSTICK 215X244X5.5 1C/ SIN BACKER,MADERAS ESTANTERIA,2025-01-12,0.0,1.0,,Large Shelf,F8M14A40,,10024044,98,1.0,,08,650660,Montacargas,8,40.0,,,,1290,,Lámina,2025-09-06 23:29:24
177430,1.0,SIKASIL UNIVERSAL WHITE C5006 /12 CTR280,SIKAS PEGANTES,2024-11-26,0.0,9.0,,Large Shelf,F12M1A20DER,,10030801,98,9.0,,03,641519,Montacargas,12,20.0,2026-02-28,,,1145,540395702,Und,2025-09-06 23:29:24
162526,4.0,PISTOLA MASTER TIRO A TIRO CAL 22,"GRIVAL ,FERRETERIA",2025-02-26,0.0,1.0,,Large Shelf,F25M4A50DER,,10032862,98,1.0,,01,703940,Estantería pesada,25,50.0,,,,1145,,Und,2025-09-06 23:29:24
132837,1.0,TUBULAR FRISOS REF. T-246 CORRIENTE,PERFILES,2023-10-17,0.0,18.0,,Large Shelf,F9M1A16IZQ,1001903,10000556,98,18.0,,03,661477,Estantería pesada,9,16.0,,,,1145,,Metro,2025-09-06 23:29:24
132837,1.0,TUBULAR FRISOS REF. T-246 CORRIENTE,PERFILES,2024-07-15,0.0,30.0,,Large Shelf,F9M1A16IZQ,1001903,10000556,98,30.0,,03,661478,Estantería pesada,9,16.0,,,,1145,,Metro,2025-09-06 23:29:24
132837,1.0,TUBULAR FRISOS REF. T-246 CORRIENTE,PERFILES,2024-07-24,0.0,12.0,,Large Shelf,F9M1A16IZQ,1001903,10000556,98,12.0,,03,661480,Estantería pesada,9,16.0,,,,1145,,Metro,2025-09-06 23:29:24
151438,7.0,SUBCJ GF LVM MONOC KORAL ALTA KO1000001,"GRIVAL ,FERRETERIA",2024-02-14,0.0,2.0,,Large Shelf,F24M7A50DER,,10012043,98,2.0,,08,883885,Estantería pesada,24,50.0,,,,1145,,Und,2025-09-06 23:29:24
162431,6.0,TORNILLO 8X1 DRYWALL DSPS DE AUTOPERF PAQ POR 100 UND,"GRIVAL ,FERRETERIA",2025-01-07,0.0,51.0,,Large Shelf,F25M6A20DER,,10021390,98,51.0,,01,645507,Estantería pesada,25,20.0,,,,1145,,Pq,2025-09-06 23:29:24
180096,2.0,EUROLIGHT 50 MM WENGE DE MALI EUH3058/50,MADERAS ESTANTERIA,2025-01-12,0.0,1.0,,Large Shelf,F7M2A30,,10009180,98,1.0,,03,650711,Montacargas,7,30.0,,,,1290,,Lámina,2025-09-06 23:29:24
158321,22.0,MELAMINICO SUPERCOR MDF RH ETNA TEX TEXSTONE 183X244X15,MADERAS ESTANTERIA,2024-06-25,0.0,5.0,,Large Shelf,F4M22A50,,10031181,98,5.0,,12,682447,Montacargas,4,50.0,,,,1145,,Lámina,2025-09-06 23:29:24
151438,7.0,SUBCJ GF LVM MONOC KORAL ALTA KO1000001,"GRIVAL ,FERRETERIA",2024-01-31,0.0,1.0,,Large Shelf,F24M7A50DER,,10012043,98,1.0,,08,883886,Estantería pesada,24,50.0,,,,1145,,Und,2025-09-06 23:29:24
180158,6.0,MELAMINICO UNICOR MDF VOLCANO TEX MADERA 183X244X5.5 1C/ SIN BACKER,MADERAS VERTICALES,2025-01-12,0.0,1.0,,Large Shelf,F5M6.4A10,,10013883,98,1.0,,03,650777,Piso,5,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
163317,7.0,CANTO PVC INTRAPLAS SODER TAB 60X0.45 MM 240mxRollo,CANTOS Y CUBRECANTOS,2023-12-28,0.0,133.0,,Large Shelf,F21M7A50DER,,10020274,98,133.0,,12,560545,Estantería pesada,21,50.0,,,,1145,,Metro,2025-09-06 23:29:24
119587,1.0,VAJILLERO DE 70X24 CMS BLANCO REF: 35540,"GRIVAL ,FERRETERIA",2024-12-16,0.0,1.0,,Large Shelf,F25M1A60IZQ,,10004270,98,1.0,,08,627092,Estantería pesada,25,60.0,,,,1145,,Und,2025-09-06 23:29:24
192151,8.0,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,MADERAS TORRES,2025-07-25,0.0,39.0,,Large Shelf,F13M8A10,,10010411,98,39.0,,01,883345,Montacargas,13,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
192150,8.0,MELAMINICO SUPERCOR PB RH BLANCO NEVADO LISO 215X244X15,MADERAS TORRES,2025-07-25,0.0,39.0,,Large Shelf,F13M8A10,,10010411,98,39.0,,01,883346,Montacargas,13,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
180159,6.0,TABLERO RAUVISIO BRILLIANT MDF NEGRO L MATE 1903 1C 130X280X18,MADERAS VERTICALES,2025-01-12,0.0,1.0,,Large Shelf,F5M6.5A10,,10015437,98,1.0,,03,650922,Piso,5,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
180155,6.0,MDF ARAUCO 183X244X09mm,MADERAS VERTICALES,2025-01-12,0.0,1.0,,Large Shelf,F5M6.1A10,,10012853,98,1.0,,03,650951,Piso,5,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
132847,1.0,GRAP PERFIL MANIJA AD-3028 SPAR 19MM (3 METROS),PERFILES,2025-01-31,0.0,2.0,,Large Shelf,F9M1A8DER,,10009872,98,2.0,,01,671893,Estantería pesada,9,8.0,,,,1145,,Und,2025-09-06 23:29:24
180168,10.0,TABLERO RAUVISIO BRILLIANT MDF CUBANITE 5338B ALTO BRILLO 1C 130X280X18,MADERAS VERTICALES,2025-01-12,0.0,2.0,,Large Shelf,F5M10.4A10,381375005,10015163,98,2.0,,03,650979,Piso,5,10.0,,,,1290,,Lámina,2025-09-06 23:29:24
178265,8.0,PORCELANATO FROZEN-B 60*60 BLANCO (CJ: 1.44 M2) KP04BL1437,PISO CERAMICA,2024-12-16,0.0,57.6,,Large Shelf,F7M8A60DER,,10027934,98,57.6,,01,628490,Montacargas,7,60.0,,,,1145,,m2,2025-09-06 23:29:24
PLT2168235,,MELAMINICO SUPERCOR PB BLANCO NEVADO LISO 183X244X18,Zona Certificaciòn,2025-01-12,1.0,1.0,,Large Shelf,SUR,,10010406,98,0.0,,01,842147,Entregas y envios,,,,,,1290,,Lámina,2025-09-06 23:29:24
165551,1.0,MANIJA SPAR FIT LINE ALUMINIUM SERIE 34 96MM Ref: SPAR3403,HERRAJES Y ACCESORIOS,2024-09-13,0.0,1.0,,Large Shelf,F23M1A20IZQ,,10009476,98,1.0,,08,642168,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
159572,7.0,COLORANTE UNIVERSAL ZERO VOC ROJO OXIDO F 120695 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-12-19,0.0,3.0,,Large Shelf,F19M7A20IZQ,,10006395,98,3.0,,01,633472,Estantería pesada,19,20.0,2026-12-30,,,1145,,Und,2025-09-06 23:29:24
142375,6.0,COLORANTE UNIVERSAL ZERO VOC TINTING IN CAN AMARILLO MEDIO T 120691 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-12-02,0.0,2.0,,Large Shelf,F19M6A20DER,,10006387,98,2.0,,01,633461,Estantería pesada,19,20.0,2026-11-30,,,1145,,Und,2025-09-06 23:29:24
142375,6.0,COLORANTE UNIVERSAL ZERO VOC TINTING IN CAN AMARILLO MEDIO T 120691 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-12-04,0.0,9.0,,Large Shelf,F19M6A20DER,,10006387,98,9.0,,01,633462,Estantería pesada,19,20.0,2026-11-30,,,1145,,Und,2025-09-06 23:29:24
184557,6.0,PATA 697 ACERO CEPILLADO NIVELADOR 15CM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,16.0,,Large Shelf,F23M6.1A20,,10012237,98,16.0,,12,750920,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
175781,2.0,BALDE PLASTICO PARA CONSTRUCCION,"SIKA PINTURAS , HERRAMIENTA",2023-10-17,0.0,2.0,,Large Shelf,F17M2A30IZQ,T1346010008,10002913,98,2.0,,13,634959,Estantería pesada,17,30.0,,,,1145,,Und,2025-09-06 23:29:24
173534,5.0,PISO ONIX GOLD BEIGE CD 60X60 (CJ:1.80MTS) 603262031,PISO CERAMICA,2024-10-08,0.0,28.8,,Large Shelf,F8M5A40IZQ,,10030638,98,28.8,,01,635055,Montacargas,8,40.0,,,,1145,,m2,2025-09-06 23:29:24
157643,2.0,CERRADURA AUXILIAR DE INCRUSTAR CON CILINDRO ANTITALADRO C640L-91-2,"GRIVAL ,FERRETERIA",2024-12-21,0.0,1.0,,Large Shelf,F24M2.4A30,,10030915,98,1.0,,01,635161,Estantería pesada,24,30.0,,,,1145,,Und,2025-09-06 23:29:24
142375,6.0,COLORANTE UNIVERSAL ZERO VOC TINTING IN CAN AMARILLO MEDIO T 120691 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2024-12-20,0.0,18.0,,Large Shelf,F19M6A20DER,,10006387,98,18.0,,01,635203,Estantería pesada,19,20.0,2026-11-30,,,1145,,Und,2025-09-06 23:29:24
180148,18.0,MELAMINICO SUPERCOR MDF RH OASIS TEX FOREST 183X244X18,MADERAS ESTANTERIA,2025-01-12,0.0,20.0,,Large Shelf,F5M18A60,,10030722,98,20.0,,01,651481,Montacargas,5,60.0,,,,1290,,Lámina,2025-09-06 23:29:24
180773,4.0,MELAMINICO SUPERCOR PB AURO TEX SOFT 183X244X18,MADERAS ESTANTERIA,2025-01-12,0.0,1.0,,Large Shelf,F6M4A50,,10027483,98,1.0,,01,650644,Montacargas,6,50.0,,,,1290,,Lámina,2025-09-06 23:29:24
151438,7.0,SUBCJ GF LVM MONOC KORAL ALTA KO1000001,"GRIVAL ,FERRETERIA",2023-10-17,0.0,1.0,,Large Shelf,F24M7A50DER,,10012043,98,1.0,,08,883887,Estantería pesada,24,50.0,,,,1145,,Und,2025-09-06 23:29:24
163539,7.0,CANTO PVC INTRAPLAS SODER 19X0.45MM 240mxRollo,CANTOS Y CUBRECANTOS,2024-05-25,0.0,446.0,,Large Shelf,F21M7A20IZQ,,10003887,98,446.0,,12,383692,Estantería pesada,21,20.0,,,,1145,,Metro,2025-09-06 23:29:24
165551,1.0,SOPORTE DE DOS NIVELES TURIN ALUMINIO/VINIPEL NEGRO SPAR 330MMX52MMX200MM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,3.0,,Large Shelf,F23M1A20IZQ,,10014484,98,3.0,,08,643913,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
165551,1.0,ENTREPAÑO DECORATIVO TURIN DE 1 NIVEL NEGRO SPAR 330MMx140MM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,5.0,,Large Shelf,F23M1A20IZQ,,10014481,98,5.0,,08,643915,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
157332,1.0,ENTREPAÑO DECORATIVO TURIN DE 2 NIVELES NEGRO SPAR 330MMx220MM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1.0,,Large Shelf,F23M1A30IZQ,,10014482,98,1.0,,08,643920,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
158322,22.0,MELAMINICO VESTO MDP RH CARAMEL MATE NATURAL 215X244X15,MADERAS ESTANTERIA,2025-01-04,0.0,1.0,,Large Shelf,F4M22A60,,10020454,98,1.0,,01,644247,Montacargas,4,60.0,,,,1145,,Lámina,2025-09-06 23:29:24
118916,1.0,PERFIL ESQUINERO CURVO CRUDO WINN WIN0001 00,PERFILES,2023-10-17,0.0,18.0,,Large Shelf,F9M1A14IZQ,1013295,10000649,98,18.0,,03,639661,Estantería pesada,9,14.0,,,,1145,,Metro,2025-09-06 23:29:24
118916,1.0,PERFIL TIPO ANGULO 20 x 30 CAL 26 0.4MM 2.44MTS AL125750826,PERFILES,2024-02-06,0.0,8.0,,Large Shelf,F9M1A14IZQ,,10030162,98,8.0,,03,639718,Estantería pesada,9,14.0,,,,1145,,Und,2025-09-06 23:29:24
118916,1.0,JUNTA DE CONTROL EN Z 11MM X 3.05,PERFILES,2023-10-17,0.0,51.0,,Large Shelf,F9M1A14IZQ,,10002387,98,51.0,,03,639721,Estantería pesada,9,14.0,,,,1145,,Und,2025-09-06 23:29:24
162403,3.0,CANTO PVC IMPORTADO VIENES FREZE 19X1.70 (100mxRollo),CANTOS Y CUBRECANTOS,2023-10-17,0.0,20.0,,Large Shelf,F20M3A60IZQ,,10015908,98,20.0,,01,488139,Estantería pesada,20,60.0,,,,1145,,Metro,2025-09-06 23:29:24
178197,6.0,MELAMINICO SUPERCOR PB RH MACULA TEX RUSTICK 183X244X18,MADERAS ESTANTERIA,2024-12-23,0.0,20.0,,Large Shelf,F3M6A50,,10014112,98,20.0,,01,645643,Montacargas,3,50.0,,,,1145,,Lámina,2025-09-06 23:29:24
133582,6.0,CURVA CONDUIT 90 DE 1/2'' REF 2902709,ACCESORIOS PVC,2023-10-17,0.0,1.0,,Large Shelf,F27M6A60DER,,10011182,98,1.0,,08,883892,Estantería pesada,27,60.0,,,,1145,,Und,2025-09-06 23:29:24
163115,7.0,DESAGUE GRIVAL PUSH PLAST. SIN REBOSE CROMO 935405551,"GRIVAL ,FERRETERIA",2025-01-07,0.0,2.0,,Large Shelf,F24M7.1A20,,10001470,98,2.0,,01,646054,Estantería pesada,24,20.0,,,,1145,,Und,2025-09-06 23:29:24
159516,5.0,VINILICO ROJO COLONIAL 2027516 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2025-01-13,0.0,1.0,,Large Shelf,F19M5A30DER,,10007143,98,1.0,,01,652813,Estantería pesada,19,30.0,2027-12-30,,,1145,,Und,2025-09-06 23:29:24
158322,22.0,MELAMINICO VESTO MDP RH CARAMEL MATE NATURAL 215X244X15,MADERAS ESTANTERIA,2025-01-09,0.0,1.0,,Large Shelf,F4M22A60,,10020454,98,1.0,,01,647557,Montacargas,4,60.0,,,,1145,,Lámina,2025-09-06 23:29:24
179604,10.0,CERAMICA PARA PARED BRILLANTE MONTECRISTAL 30X45 GRIS (CJ 1.89 MTS),PISO CERAMICA,2025-01-09,0.0,20.79,,Large Shelf,F7M10A40DER,,10028261,98,20.79,,01,648529,Montacargas,7,40.0,,,,1145,,m2,2025-09-06 23:29:24
193456,2.0,CABALLETE FIJO ETERNIT F15 P7 1315878,ETHERBOARD,2025-08-05,0.0,50.0,,Large Shelf,F30M2A10IZQ,,10014737,98,50.0,,01,898779,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
142375,6.0,COLORANTE UNIVERSAL ZERO VOC TINTING IN CAN AMARILLO MEDIO T 120691 1/4 GALON,"PINTURAS PINTUCO , MAGICOLOR NOVAFLEX",2025-01-10,0.0,10.0,,Large Shelf,F19M6A20DER,,10006387,98,10.0,,01,649341,Estantería pesada,19,20.0,2026-12-30,,,1145,,Und,2025-09-06 23:29:24
118916,1.0,PERFIL ESQUINERO GRANDE SB-382 CTE WINC038200,PERFILES,2024-12-16,0.0,18.0,,Large Shelf,F9M1A14IZQ,1013426,10000496,98,18.0,,03,654435,Estantería pesada,9,14.0,,,,1145,,m,2025-09-06 23:29:24
178217,4.0,TEJA ZINC NF ACESCO TONGZSE 0.20X800.00X2440.00 60 - (511145) CAL 34,TEJAS,2025-01-15,0.0,240.0,,Large Shelf,F6M4A20DER,,10026905,98,240.0,,01,654583,Montacargas,6,20.0,,,,1145,,Und,2025-09-06 23:29:24
162412,4.0,CANTO PVC IMPORTADO GLACIAL -BOCUS ESCANDINAVO-TECA ARTICO-CALA FREZE 22X0.40 (300mxRollo),CANTOS Y CUBRECANTOS,2024-12-13,0.0,38.0,,Large Shelf,F20M4A30IZQ,,10015890,98,38.0,,01,693425,Estantería pesada,20,30.0,,,,1145,,Metro,2025-09-06 23:29:24
180367,7.0,ESQUINA MÁGICA CROM IZQ P480 X A860-960 X H560,OUTLET,2023-11-19,0.0,1.0,,Large Shelf,F4M7A70DER,,10009457,98,1.0,,08,662950,Estantería pesada,4,70.0,,,,1290,,Und,2025-09-06 23:29:24
119001,5.0,TUBO SANITARIA NOVATEC 3 X6M REF 2900326,PERFILES,2024-08-30,0.0,6.0,,Large Shelf,F9M5A16DER,,10011554,98,6.0,,03,672567,Estantería pesada,9,16.0,,,,1145,,Metro,2025-09-06 23:29:24
118916,1.0,SA-012 CTE PLT CORR DE 3/4 PIRLAA0012 00,PERFILES,2024-10-23,0.0,12.0,,Large Shelf,F9M1A14IZQ,1004854,10000521,98,12.0,,03,663026,Estantería pesada,9,14.0,,,,1145,,Metro,2025-09-06 23:29:24
118916,1.0,SA-012 CTE PLT CORR DE 3/4 PIRLAA0012 00,PERFILES,2024-10-22,0.0,30.0,,Large Shelf,F9M1A14IZQ,1004854,10000521,98,30.0,,03,663027,Estantería pesada,9,14.0,,,,1145,,Metro,2025-09-06 23:29:24
170869,11.0,LAVAMANOS SABINA BONE PS12120501,PORCELANA SANITARIA,2025-01-23,0.0,4.0,,Large Shelf,F8M11A20DER,,10029245,98,4.0,,01,663138,Montacargas,8,20.0,,,,1145,,Und,2025-09-06 23:29:24
119222,2.0,MANIJA BEN 256 MM Ref: SPAR7204,HERRAJES Y ACCESORIOS,2023-10-17,0.0,29.0,,Large Shelf,F23M2.3A30,,10009505,98,29.0,,08,126578,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
180383,4.0,RIEL SPAR TIPO LIGHT EXTENSIÓN TOTAL 20KG 45CM SPAR35/45,HERRAJES,2023-11-19,0.0,3066.0,,Large Shelf,F4M4A10DER,,10009214,98,3066.0,,01,727852,Estantería pesada,4,10.0,,,,1290,,Juego,2025-09-06 23:29:24
157332,1.0,BOTON TIRADERA ESPARTA SPAR938 25X25X8 MM,HERRAJES Y ACCESORIOS,2023-10-17,0.0,8.0,,Large Shelf,F23M1A30IZQ,,10009609,98,8.0,,08,609004,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
166629,2.0,EURODEKOR E1 P3 RH BEIGE ROSADO 18 MM ERHU156/18,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009166,98,1.0,,03,665515,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,EURODEKOR E1 P3 RH BASALTO 18 MM ERHU730/18,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009169,98,1.0,,03,665516,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,PERFECT GLOSS BLANCO PREMIUM 2.80X2.07X18 MM EW1000PG/18,MADERAS ESTANTERIA,2023-10-17,0.0,5.0,,Large Shelf,F4M2A40,,10009111,98,5.0,,03,665517,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,EURODEKOR E1 P3 RH ROBLE DE NEBRASKA 18 MM ERH3331/18,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009165,98,1.0,,03,665518,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,EUROLIGHT 38 MM WOODLINE CAFE EUH1428/38,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009176,98,1.0,,03,665519,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,EUROLIGHT 38 MM ZEBRANO ARENA EUH3006/38,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009178,98,1.0,,03,665520,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,EURODEKOR E1 P3 RH ZEMBRANO ARENA 15 MM ERH3006/15,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009160,98,1.0,,03,665521,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
166629,2.0,PERFECT GLOSS GRIS PERLA 2.80X2.07X18 MM EU763PG/18,MADERAS ESTANTERIA,2023-10-17,0.0,1.0,,Large Shelf,F4M2A40,,10009108,98,1.0,,03,665522,Montacargas,4,40.0,,,,1145,,Lámina,2025-09-06 23:29:24
180580,4.0,KIT CAJÓN SPAR BÁSICO BLANCO H175MM 40KG-50CM,HERRAJES,2025-01-20,0.0,80.0,,Large Shelf,F3M4A40DER,,10029441,98,80.0,,01,663818,Estantería pesada,3,40.0,,,,1290,,Und,2025-09-06 23:29:24
179444,1.0,RIEL ALUMINIO SUPERIOR SD-50 X 3 METROS VENETTO 1621,PERFILES,2025-06-19,0.0,11.0,,Large Shelf,F9M1A10DER,,10028701,98,11.0,,01,842263,Estantería pesada,9,10.0,,,,1145,,Und,2025-09-06 23:29:24
119203,2.0,MANIJA MEDITERRANEO SERIE 792 160MM Ref: SPAR792A,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1.0,,Large Shelf,F23M2.1A30,,10009526,98,1.0,,08,657150,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
186019,2.0,PEGAFLEX CERÁMICO GRIS ECONO BOLSA NARANJA X 25KG,SIKAS PEGANTES,2025-04-07,0.0,40.0,,Large Shelf,F10M2A60IZQ,,10030016,98,40.0,,01,787825,Montacargas,10,60.0,,,,1145,,Und,2025-09-06 23:29:24
119203,2.0,MANIJA SPAR 320MM 7252-320,HERRAJES Y ACCESORIOS,2023-10-17,0.0,1.0,,Large Shelf,F23M2.1A30,,10018948,98,1.0,,08,657344,Estantería pesada,23,30.0,,,,1145,,Und,2025-09-06 23:29:24
132274,3.0,TUBO CONDUIT 1'' X3M REF 2900125,PERFILES,2025-03-19,0.0,300.0,,Large Shelf,F9M3A18IZQ,,10011170,98,300.0,,08,883896,Estantería pesada,9,18.0,,,,1145,,m,2025-09-06 23:29:24
180633,10.0,CERRADURA PARA MUEBLE SPAR ESTÁNDAR,HERRAJES,2025-01-18,0.0,130.0,,Large Shelf,F4M10A30DER,,10022489,98,130.0,,01,658377,Estantería pesada,4,30.0,,,,1290,,Und,2025-09-06 23:29:24
180518,1.0,LAVAPLATOS TRAMONTINA RECTANGULAR BAJO PONER 56X34X17 CMS SATINADO 94024105,HERRAJES,2023-11-19,0.0,1.0,,Large Shelf,F1M1A40DER,,10004972,98,1.0,,01,800638,Estantería pesada,1,40.0,,,,1290,,Und,2025-09-06 23:29:24
169197,1.0,SIKA 101 MORTERO PLUS BLANCO X10 KLS S124262,SIKAS PEGANTES,2023-10-17,0.0,9.0,,Large Shelf,F11M1A50IZQ,,10005540,98,9.0,,03,787840,Montacargas,11,50.0,2022-01-11,,,1145,3005663703,Und,2025-09-06 23:29:24
169197,1.0,ESTUKA CAPA FINA DE 25 KG SIKAWALL,SIKAS PEGANTES,2023-10-17,0.0,16.0,,Large Shelf,F11M1A50IZQ,,10013629,98,16.0,,03,787842,Montacargas,11,50.0,2022-06-30,,,1145,3005968435,Und,2025-09-06 23:29:24
181860,,SOPORTE PARA TUBO OVALADO DE CLOSET SPAR Ref: ST12102,Zona Certificaciòn,2024-11-09,0.0,10.0,,Large Shelf,Picking,,10009768,98,10.0,,01,664615,Zona Certificaciòn,,,,,,1290,,Und,2025-09-06 23:29:24
162359,2.0,CANTO PVC INTRAPLAS AMBAR 22X1.5 MM 100mxRollo,CANTOS Y CUBRECANTOS,2024-10-15,0.0,4.0,,Large Shelf,F21M2A30IZQ,,10015413,98,4.0,,08,676613,Estantería pesada,21,30.0,,,,1145,,Metro,2025-09-06 23:29:24
119164,2.0,BASE BISAGRA TIOMOS ALTURO H00 Ref: F059139701228,HERRAJES Y ACCESORIOS,2023-10-17,0.0,307.0,,Large Shelf,F23M2.3A20,,10009293,98,307.0,,08,126558,Estantería pesada,23,20.0,,,,1145,,Und,2025-09-06 23:29:24
181021,2.0,TEJA FLEXIFORTE ETERNIT #6 P7 1.83 MTS 1321786,ETHERBOARD,2023-10-17,0.0,14.0,,Large Shelf,F30M2A10IZQ,,10022427,98,14.0,,03,659224,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
181581,2.0,TEJA FLEXIFORTE ETERNIT #5 P7 1.52 MTS 1321785,ETHERBOARD,2023-10-17,0.0,5.0,,Large Shelf,F30M2A10IZQ,,10022431,98,5.0,,03,659237,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
181581,2.0,TEJA FLEXIFORTE ETERNIT #5 P7 1.52 MTS 1321785,ETHERBOARD,2024-04-29,0.0,4.0,,Large Shelf,F30M2A10IZQ,,10022431,98,4.0,,03,659238,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
119417,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2024-05-23,0.0,1.0,,Large Shelf,F30M2A10IZQ,,10022429,98,1.0,,03,659309,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
118916,1.0,TEE CIELORASO D-028 BLANCO T DE 1 LIV. TEE0028 P3,PERFILES,2024-04-17,0.0,24.0,,Large Shelf,F9M1A14IZQ,1013431,10028768,98,24.0,,03,499003,Estantería pesada,9,14.0,,,,1145,,Metro,2025-09-06 23:29:24
119417,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2024-12-12,0.0,2.0,,Large Shelf,F30M2A10IZQ,,10022429,98,2.0,,03,659314,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
119417,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2024-04-29,0.0,2.0,,Large Shelf,F30M2A10IZQ,,10022429,98,2.0,,03,659308,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
119417,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2024-04-18,0.0,1.0,,Large Shelf,F30M2A10IZQ,,10022429,98,1.0,,03,659310,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
119417,2.0,TEJA FLEXIFORTE ETERNIT #10 P7 3.05 MTS 1321799,ETHERBOARD,2023-10-17,0.0,13.0,,Large Shelf,F30M2A10IZQ,,10022429,98,13.0,,03,659311,Montacargas,30,10.0,,,,1145,,Und,2025-09-06 23:29:24
