ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
0.0,,Lámina,,515397,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10012812,,,$,-2.0,PLT2177709,Picking,01,15:04:03,2088572,515317,lguerrero,MELAMINICO  UNICOR MDF HUMO TEX MADERA   183X244X5.5  1C/ SIN BACKER,111093.6,1762262,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2026-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10005244,,,$,-1.0,PLT2179384,Picking,01,15:04:09,2088571,,aanaya,SANISIL  TRANSPARAENTE CARTUCHO  300 CC,9701.4,1762261,720012303,2025-09-05 15:37:29
0.0,,Lámina,,515397,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10010411,,,$,-0.5,PLT2177709,Picking,01,15:04:03,2088570,515317,lguerrero,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762260,,2025-09-05 15:37:29
0.5,,Lámina,,515397,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10010411,,,$,-3.0,PLT2177709,Picking,01,15:04:03,2088569,515317,lguerrero,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762259,,2025-09-05 15:37:29
0.0,,Lámina,,515397,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10029387,,,$,-1.0,PLT2177709,Picking,01,15:04:03,2088568,515317,lguerrero,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1762258,,2025-09-05 15:37:29
0.0,,Lámina,,515395,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10030111,,,COP,-1.0,PLT2177709,Picking,01,15:03:33,2088567,515323,lguerrero,MELAMINICO  SUPERCOR  PB  RH  RIVIERA  TEX FOREST  183X244X15,220324.35,1762257,,2025-09-05 15:37:29
0.0,,Lámina,,515395,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10010332,,,$,-3.0,PLT2177709,Picking,01,15:03:33,2088566,515323,lguerrero,MELAMINICO VESTO MDP RH BLANCO 215X244X15,37.01,1762256,,2025-09-05 15:37:29
1.0,,Und,,515382,Traslado de Materiales,,98,,2026-07-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10005244,,,$,1.0,PLT2179384,Picking,01,15:03:12,2088565,515381,aanaya,SANISIL  TRANSPARAENTE CARTUCHO  300 CC,9701.4,1762255,720012303,2025-09-05 15:37:29
16.0,,Und,,515382,Traslado de Materiales,,98,,2026-07-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10005244,,,$,-1.0,190897,F16M6A30IZQ,01,15:03:12,2088564,515381,aanaya,SANISIL  TRANSPARAENTE CARTUCHO  300 CC,9701.4,1762255,720012303,2025-09-05 15:37:29
3.5,,Lámina,,515394,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10010411,,,$,-1.0,PLT2177709,Picking,01,15:02:51,2088563,515326,lguerrero,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762254,,2025-09-05 15:37:29
0.0,,Lámina,,515394,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10010411,,,$,-0.5,PLT2177709,PRODUCCION,01,15:02:51,2088562,515326,lguerrero,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762253,,2025-09-05 15:37:29
0.0,,Lámina,,515394,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10026770,,,$,-2.0,PLT2177709,Picking,01,15:02:51,2088561,515326,lguerrero,MELAMINICO  SUPERCOR  PB  RH GRAFFO TEX SOFT  183X244X18,245444.6,1762252,,2025-09-05 15:37:29
0.0,,Und,,515393,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1145,,10032860,,,$,-800.0,PLT2179712,CLIENTE RECOGE,01,15:01:54,2088560,515193,losorio,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,29.1,1762251,,2025-09-05 15:37:29
2.0,,Und,,514779,Traslado de Materiales,,98,,2026-06-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001415,,,$,2.0,PLT2179383,Picking,01,15:01:32,2088559,514775,aanaya,CONCOLOR JUNTA ESTRECHA BLANCO HUESO 5 KG 903051001,4077.0,1762250,13165190,2025-09-05 15:37:29
10.0,,Und,,514779,Traslado de Materiales,,98,,2026-06-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001415,,,$,-2.0,192275,F16M2A10DER,01,15:01:32,2088558,514775,aanaya,CONCOLOR JUNTA ESTRECHA BLANCO HUESO 5 KG 903051001,4077.0,1762250,13165190,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10014045,,,COP,-24.0,PLT2179106,PRODUCCION,01,15:01:12,2088557,515245,lguerrero,CANTO PVC INTRAPLAS MACULA (Amaretto) 19X0.45MM 240mxRollo,306.24,1762249,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003766,,,COP,-82.0,PLT2179106,PRODUCCION,01,15:01:12,2088556,515245,lguerrero,CANTO PVC INTRAPLAS ARENA 19X0.45MM 240mxRollo,306.24,1762248,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003767,,,COP,-14.0,PLT2179106,PRODUCCION,01,15:01:12,2088555,515245,lguerrero,CANTO PVC INTRAPLAS ARENA 19X1.5 MM 100mxRollo,1000.32,1762247,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10033876,,,$,-13.0,PLT2179106,PRODUCCION,01,15:01:12,2088554,515245,lguerrero,CANTO PVC TECE SAGANO DX 19X0.45 MM (UE 300m) 300mxRollo,483.0,1762246,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10031889,,,$,-7.0,PLT2179106,PRODUCCION,01,15:01:12,2088553,515245,lguerrero,CANTO PVC REHAU  PERLA DX 19X1.5 MM (U.E 150 m) 150mxRollo,1140.96,1762245,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10027452,,,COP,-4.0,PLT2179106,PRODUCCION,01,15:01:12,2088552,515245,lguerrero,CANTO PVC INTRAPLAS AUSTRAL RUSTICK 19X0.45 MM 240mxRollo,306.24,1762244,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10028689,,,COP,-16.0,PLT2179106,PRODUCCION,01,15:01:12,2088551,515245,lguerrero,CANTO PVC INTRAPLAS AUSTRAL RUSTICK 19X1.5 MM 100mxRollo,1000.32,1762243,,2025-09-05 15:37:29
800.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10032860,,,$,800.0,PLT2179712,CLIENTE RECOGE,01,15:01:14,2088550,,gsandoval,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,29.1,1762241,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10032860,,,$,-800.0,PLT2179712,Picking,01,15:01:14,2088549,,gsandoval,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,29.1,1762241,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003780,,,COP,-19.0,PLT2179106,PRODUCCION,01,15:01:12,2088548,515245,lguerrero,CANTO PVC INTRAPLAS BLANCO 19X0.45MM 240mxRollo,229.44,1762242,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003780,,,COP,-12.0,PLT2179106,PRODUCCION,01,15:01:12,2088547,515245,lguerrero,CANTO PVC INTRAPLAS BLANCO 19X0.45MM 240mxRollo,229.44,1762240,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10003910,,,COP,-21.0,PLT2179106,PRODUCCION,01,15:01:12,2088546,515245,lguerrero,CANTO PVC INTRAPLAS WENGUE 19X0.45MM 240mxRollo,306.24,1762239,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10032064,,,$,-26.0,PLT2179106,PRODUCCION,01,15:01:12,2088545,515245,lguerrero,CANTO PVC REHAU CARAMEL MATE NATURAL AR 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1762238,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10014052,,,COP,-28.0,PLT2179106,PRODUCCION,01,15:01:12,2088544,515245,lguerrero,CANTO PVC INTRAPLAS MACULA (Amaretto) 19X1.5 MM 100mxRollo,1000.32,1762237,,2025-09-05 15:37:29
0.0,,Metro,,515392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1290,,10014052,,,COP,-10.0,PLT2179106,PRODUCCION,01,15:01:12,2088543,515245,lguerrero,CANTO PVC INTRAPLAS MACULA (Amaretto) 19X1.5 MM 100mxRollo,1000.32,1762236,,2025-09-05 15:37:29
2.0,,Und,,514779,Traslado de Materiales,,98,,2026-05-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001418,,,$,2.0,PLT2179383,Picking,01,15:00:36,2088542,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762235,,2025-09-05 15:37:29
0.0,,Und,,514779,Traslado de Materiales,,98,,2026-05-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001418,,,$,-2.0,159458,F16M2A10DER,01,15:00:36,2088541,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762235,,2025-09-05 15:37:29
2.0,,Und,,514779,Traslado de Materiales,,98,,2026-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001418,,,$,2.0,PLT2179383,Picking,01,15:00:36,2088540,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762235,,2025-09-05 15:37:29
22.0,,Und,,514779,Traslado de Materiales,,98,,2026-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001418,,,$,-2.0,159458,F16M2A10DER,01,15:00:36,2088539,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CLARO 5 KG 903051511,4077.0,1762235,,2025-09-05 15:37:29
5.0,,Und,,514779,Traslado de Materiales,,98,,2027-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10015758,,,$,5.0,PLT2179383,Picking,01,14:59:14,2088538,514775,aanaya,CONCOLOR JUNTA ESTRECHA BEIGE x 2 KG 993051051,4916.0,1762234,13221344,2025-09-05 15:37:29
16.0,,Und,,514779,Traslado de Materiales,,98,,2027-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10015758,,,$,-5.0,194509,F16M1A30DER,01,14:59:14,2088537,514775,aanaya,CONCOLOR JUNTA ESTRECHA BEIGE x 2 KG 993051051,4916.0,1762234,13221344,2025-09-05 15:37:29
800.0,,Und,,515372,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10032860,,,$,800.0,PLT2179712,Picking,01,14:59:12,2088536,515193,gsandoval,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,29.1,1762233,,2025-09-05 15:37:29
12782.0,,Und,,515372,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10032860,,,$,-800.0,163070,F25M5A30DER,01,14:59:12,2088535,515193,gsandoval,TORNILLO DELTA EST 8 X1/2 P.BROCA TAIW,29.1,1762233,,2025-09-05 15:37:29
20.0,,Und,,515346,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231043.0,10028190,,,$,20.0,195291,MUELLE 2,01,14:58:23,2088534,75138,cmendez,CAOLIN FLEX BLANCO X 25 KILOS,9663.87,1762232,,2025-09-05 15:37:29
3.0,,Und,,514779,Traslado de Materiales,,98,,2027-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001512,,,$,3.0,PLT2179383,Picking,01,14:57:46,2088533,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CEMENTO 2 KG 993051571,5309.0,1762231,13221344,2025-09-05 15:37:29
18.0,,Und,,514779,Traslado de Materiales,,98,,2027-08-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001512,,,$,-3.0,194506,F16M1A10DER,01,14:57:46,2088532,514775,aanaya,CONCOLOR JUNTA ESTRECHA GRIS CEMENTO 2 KG 993051571,5309.0,1762231,13221344,2025-09-05 15:37:29
20.0,,Und,,515346,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231043.0,10028190,,,$,20.0,195290,MUELLE 2,01,14:57:25,2088531,75138,cmendez,CAOLIN FLEX BLANCO X 25 KILOS,9663.87,1762230,,2025-09-05 15:37:29
3.0,,Lámina,,515308,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10008525,,,$,3.0,PLT2177709,Picking,01,14:55:57,2088530,515307,lortiz,MDF TABLEMAC LIGHT 183X244X12,88333.21,1762228,,2025-09-05 15:37:29
31.0,,Lámina,,515308,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10008525,,,$,-3.0,180322,F7M8A10,01,14:55:57,2088529,515307,lortiz,MDF TABLEMAC LIGHT 183X244X12,88333.21,1762228,,2025-09-05 15:37:29
5.0,,Und,,514779,Traslado de Materiales,,98,,2026-05-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001944,,,$,5.0,PLT2179383,Picking,01,14:55:28,2088528,514775,aanaya,CONCOLOR JUNTA ESTRECHA TAUPE  2 KG 993051561,5309.0,1762227,131525,2025-09-05 15:37:29
2.0,,Und,,514779,Traslado de Materiales,,98,,2026-05-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10001944,,,$,-5.0,190949,F16M1A10IZQ,01,14:55:28,2088527,514775,aanaya,CONCOLOR JUNTA ESTRECHA TAUPE  2 KG 993051561,5309.0,1762227,131525,2025-09-05 15:37:29
1.0,,Lámina,,515311,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010556,,,$,1.0,PLT2177709,Picking,01,14:54:37,2088526,515310,lortiz,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15,195034.75,1762225,,2025-09-05 15:37:29
38.0,,Lámina,,515311,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010556,,,$,-1.0,180045,F8M14A10,01,14:54:37,2088525,515310,lortiz,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15,195034.75,1762225,,2025-09-05 15:37:29
1.0,,Und,,514779,Traslado de Materiales,,98,,2026-07-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10024299,,,$,1.0,PLT2179383,Picking,01,14:54:25,2088524,514775,aanaya,CONCOLOR JE ANTIHONGOS SUPER BCO X 2 KG 993051011,5309.0,1762224,,2025-09-05 15:37:29
21.0,,Und,,514779,Traslado de Materiales,,98,,2026-07-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10024299,,,$,-1.0,192277,F16M1A10DER,01,14:54:25,2088523,514775,aanaya,CONCOLOR JE ANTIHONGOS SUPER BCO X 2 KG 993051011,5309.0,1762224,,2025-09-05 15:37:29
40.0,,Und,,515346,Entrada por orden de compra,,98,,,,,101 Entrada de mercancías de pedido a almacén,2025-09-05,1145,231043.0,10029948,,,$,40.0,195289,MUELLE 2,01,14:53:49,2088522,75138,cmendez,PEGAFLEX PORCELANATO GRIS INT Y EXT BOLSA VINOTINTO X 25KG,27268.91,1762223,,2025-09-05 15:37:29
6.0,,Und,,514779,Traslado de Materiales,,98,,2026-06-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10030332,,,$,6.0,PLT2179383,Picking,01,14:53:41,2088521,514775,aanaya,CONCOLOR JUNTA ESTRECHA ARENA x 2 KG  993057501,5309.0,1762222,,2025-09-05 15:37:29
17.0,,Und,,514779,Traslado de Materiales,,98,,2026-06-30,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10030332,,,$,-6.0,192278,F16M1A10DER,01,14:53:41,2088520,514775,aanaya,CONCOLOR JUNTA ESTRECHA ARENA x 2 KG  993057501,5309.0,1762222,,2025-09-05 15:37:29
4.0,,Lámina,,515314,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010598,,,$,4.0,PLT2177709,Picking,01,14:52:25,2088519,515313,lortiz,MELAMINICO SUPERCOR  PB VIENES TEX RUSTICK  183X244X15,167119.25,1762220,,2025-09-05 15:37:29
51.0,,Lámina,,515314,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010598,,,$,-4.0,180214,F6M16A10,01,14:52:25,2088518,515313,lortiz,MELAMINICO SUPERCOR  PB VIENES TEX RUSTICK  183X244X15,167119.25,1762220,,2025-09-05 15:37:29
5.0,,Lámina,,515315,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010443,,,$,5.0,PLT2177709,Picking,01,14:51:18,2088517,515313,lortiz,MELAMINICO SUPERCOR PB WENGUE TEX MADERA  183X244X15,176181.85,1762218,,2025-09-05 15:37:29
28.0,,Lámina,,515315,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010443,,,$,-5.0,192485,F7M18A20,01,14:51:18,2088516,515313,lortiz,MELAMINICO SUPERCOR PB WENGUE TEX MADERA  183X244X15,176181.85,1762218,,2025-09-05 15:37:29
2.0,,Lámina,,515315,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010331,,,$,2.0,PLT2177709,Picking,01,14:49:18,2088515,515313,lortiz,MELAMINICO VESTO MDP BLANCO 215X244X15,31.11,1762216,,2025-09-05 15:37:29
46.0,,Lámina,,515315,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010331,,,$,-2.0,180323,F7M8A20,01,14:49:18,2088514,515313,lortiz,MELAMINICO VESTO MDP BLANCO 215X244X15,31.11,1762216,,2025-09-05 15:37:29
1.0,,Rollo,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10023232,,,$,1.0,PLT2179383,Picking,01,14:47:45,2088513,514775,aanaya,MANTO COLOMBIA 2.5MM ROLLO 10m2 REF 27711*,106727.63,1762215,,2025-09-05 15:37:29
4.0,,Rollo,,514779,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1145,,10023232,,,$,-1.0,193327,F10M2A10IZQ,01,14:47:45,2088512,514775,aanaya,MANTO COLOMBIA 2.5MM ROLLO 10m2 REF 27711*,106727.63,1762215,,2025-09-05 15:37:29
1.0,,Lámina,,515318,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029387,,,$,1.0,PLT2177709,Picking,01,14:46:23,2088511,515317,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1762213,,2025-09-05 15:37:29
19.5,,Lámina,,515318,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10029387,,,$,-1.0,180314,F6M10A10,01,14:46:23,2088510,515317,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1762213,,2025-09-05 15:37:29
4.5,,Lámina,,515318,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,3.0,PLT2177709,Picking,01,14:45:18,2088509,515317,lortiz,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762211,,2025-09-05 15:37:29
24.0,,Lámina,,515318,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10010411,,,$,-3.0,192659,F7M18A10,01,14:45:18,2088508,515317,lortiz,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,169280.6,1762211,,2025-09-05 15:37:29
0.0,,Kg,,515368,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-05,1145,,10004857,,,$,-75.0,PLT2179399,CLIENTE RECOGE,01,14:44:03,2088507,509965,losorio,ALAMBRE NEGRO No.17 EN KILOS,4600.0,1762210,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-04-30,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006192,,,$,-20.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088506,509965,losorio,PINTURA ANTICORROSIVA GRIS 507 GALON,44328.0,1762209,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-02-28,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006214,,,$,-3.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088505,509965,losorio,ESMALTE DOMESTICO AMARILO P-18 GALON,52812.0,1762208,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-05-30,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006214,,,$,-5.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088504,509965,losorio,ESMALTE DOMESTICO AMARILO P-18 GALON,71561.67,1762206,,2025-09-05 15:37:29
2.0,,Lámina,,515319,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10012812,,,$,2.0,PLT2177709,Picking,01,14:44:09,2088503,515317,lortiz,MELAMINICO  UNICOR MDF HUMO TEX MADERA   183X244X5.5  1C/ SIN BACKER,111093.6,1762205,,2025-09-05 15:37:29
4.0,,Lámina,,515319,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-05,1290,,10012812,,,$,-2.0,180254,F7M10A60,01,14:44:09,2088502,515317,lortiz,MELAMINICO  UNICOR MDF HUMO TEX MADERA   183X244X5.5  1C/ SIN BACKER,111093.6,1762205,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-02-28,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006222,,,$,-8.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088501,509965,losorio,ESMALTE DOMESTICO AZUL ESPANOL P-40 GALON,52812.0,1762204,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-06-30,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006248,,,$,-7.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088500,509965,losorio,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762203,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-07-30,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006248,,,$,-1.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088499,509965,losorio,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762202,,2025-09-05 15:37:29
0.0,,Und,,515368,Salida por entrega,,98,,2027-03-30,,,261 Consumo de almacén para orden,2025-09-05,1145,,10006228,,,$,-4.0,PLT2179398,CLIENTE RECOGE,01,14:44:03,2088498,509965,losorio,ESMALTE DOMESTICO VERDE ESMERALDA P-53 GALON,52812.0,1762201,,2025-09-05 15:37:29
75.0,,Kg,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10004857,,,$,75.0,PLT2179399,CLIENTE RECOGE,01,14:43:44,2088497,,eduarte,ALAMBRE NEGRO No.17 EN KILOS,4600.0,1762200,,2025-09-05 15:37:29
0.0,,Kg,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10004857,,,$,-75.0,PLT2179399,Picking,01,14:43:44,2088496,,eduarte,ALAMBRE NEGRO No.17 EN KILOS,4600.0,1762200,,2025-09-05 15:37:29
20.0,,Und,,,,,98,,2027-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006192,,,$,20.0,PLT2179398,CLIENTE RECOGE,01,14:43:27,2088495,,eduarte,PINTURA ANTICORROSIVA GRIS 507 GALON,44328.0,1762199,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-04-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006192,,,$,-20.0,PLT2179398,Picking,01,14:43:27,2088494,,eduarte,PINTURA ANTICORROSIVA GRIS 507 GALON,44328.0,1762199,,2025-09-05 15:37:29
1.0,,Und,,,,,98,,2027-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006248,,,$,1.0,PLT2179398,CLIENTE RECOGE,01,14:43:27,2088493,,eduarte,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762199,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-07-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006248,,,$,-1.0,PLT2179398,Picking,01,14:43:27,2088492,,eduarte,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762199,,2025-09-05 15:37:29
7.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006248,,,$,7.0,PLT2179398,CLIENTE RECOGE,01,14:43:27,2088491,,eduarte,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762199,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-06-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006248,,,$,-7.0,PLT2179398,Picking,01,14:43:27,2088490,,eduarte,ESMALTE DOMESTICO NEGRO P-95 GALON,58906.0,1762199,,2025-09-05 15:37:29
5.0,,Und,,,,,98,,2027-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006214,,,$,5.0,PLT2179398,CLIENTE RECOGE,01,14:43:27,2088489,,eduarte,ESMALTE DOMESTICO AMARILO P-18 GALON,71561.67,1762199,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,2027-05-30,,,311 Traslado de ubicacion a ubicacion,2025-09-05,1145,,10006214,,,$,-5.0,PLT2179398,Picking,01,14:43:27,2088488,,eduarte,ESMALTE DOMESTICO AMARILO P-18 GALON,71561.67,1762199,,2025-09-05 15:37:29
